model,method,cv_balanced,cv_macro_f1,cv_weighted_f1,cv_accuracy,cv_balanced_std,cv_macro_f1_std,cv_weighted_f1_std,cv_accuracy_std,optuna_time,train_time,test_balanced,test_macro_f1,test_weighted_f1,test_accuracy,test_roc_auc,inf_time_per_sample,space,IPC,seed,vae_pretrain_time,vae_fine_tunning_time,encoder_inference_time,decoder_inference_time
mlp,lc,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,7.703,1.224,0.198,0.189,0.233,0.198,0.116,1.5e-05,original,90,6,1033.4447462558746,0,3.572942985130088e-07,0.0015382766723632812
xgb,lc,0.978,0.978,0.978,0.978,0.021,0.021,0.021,0.021,4.593,0.043,0.212,0.205,0.254,0.216,0.126,3e-06,latent,90,6,1033.4447462558746,0,3.572942985130088e-07,0.0015382766723632812
rf,lc,0.983,0.983,0.983,0.983,0.014,0.014,0.014,0.014,16.395,0.553,0.201,0.19,0.232,0.198,0.121,1.4e-05,latent,90,6,1033.4447462558746,0,3.572942985130088e-07,0.0015382766723632812
svc,lc,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,5.566,0.004,0.191,0.173,0.205,0.178,0.106,2e-06,latent,90,6,1033.4447462558746,0,3.572942985130088e-07,0.0015382766723632812
logreg,lc,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,4.32,0.005,0.196,0.179,0.212,0.184,0.107,0.0,latent,90,6,1033.4447462558746,0,3.572942985130088e-07,0.0015382766723632812
mlp,lc,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,6.167,0.115,0.202,0.194,0.238,0.203,0.118,9e-06,latent,90,6,1033.4447462558746,0,3.572942985130088e-07,0.0015382766723632812
xgb,craig,0.612,0.582,0.583,0.611,0.1,0.127,0.127,0.099,6.65,0.028,0.523,0.507,0.604,0.577,0.544,4e-06,original,90,6,1033.4447462558746,0,3.572942985130088e-07,0.0012979507446289062
rf,craig,0.606,0.594,0.596,0.611,0.093,0.097,0.097,0.093,15.194,0.419,0.389,0.383,0.477,0.436,0.347,1e-05,original,90,6,1033.4447462558746,0,3.572942985130088e-07,0.0012979507446289062
svc,craig,0.538,0.493,0.491,0.533,0.066,0.073,0.077,0.075,7.22,0.005,0.457,0.437,0.523,0.486,0.554,1e-05,original,90,6,1033.4447462558746,0,3.572942985130088e-07,0.0012979507446289062
logreg,craig,0.578,0.554,0.554,0.578,0.044,0.035,0.034,0.044,4.031,0.004,0.45,0.433,0.523,0.485,0.447,5e-06,original,90,6,1033.4447462558746,0,3.572942985130088e-07,0.0012979507446289062
mlp,craig,0.572,0.564,0.567,0.578,0.06,0.055,0.058,0.067,5.618,0.926,0.396,0.336,0.373,0.344,0.347,4e-06,original,90,6,1033.4447462558746,0,3.572942985130088e-07,0.0012979507446289062
xgb,craig,0.553,0.548,0.549,0.556,0.047,0.048,0.05,0.05,4.546,0.04,0.408,0.386,0.463,0.421,0.381,4e-06,latent,90,6,1033.4447462558746,0,3.572942985130088e-07,0.0012979507446289062
rf,craig,0.484,0.478,0.481,0.489,0.096,0.095,0.095,0.096,15.818,0.278,0.391,0.38,0.466,0.424,0.366,9e-06,latent,90,6,1033.4447462558746,0,3.572942985130088e-07,0.0012979507446289062
svc,craig,0.546,0.533,0.533,0.544,0.074,0.08,0.08,0.074,7.026,0.004,0.399,0.357,0.41,0.373,0.381,7e-06,latent,90,6,1033.4447462558746,0,3.572942985130088e-07,0.0012979507446289062
logreg,craig,0.553,0.52,0.522,0.556,0.072,0.062,0.061,0.07,6.533,0.005,0.429,0.432,0.576,0.567,0.374,0.0,latent,90,6,1033.4447462558746,0,3.572942985130088e-07,0.0012979507446289062
mlp,craig,0.444,0.44,0.441,0.444,0.07,0.074,0.073,0.07,7.691,0.123,0.408,0.393,0.477,0.436,0.393,7e-06,latent,90,6,1033.4447462558746,0,3.572942985130088e-07,0.0012979507446289062
