model,method,cv_balanced,cv_macro_f1,cv_weighted_f1,cv_accuracy,cv_balanced_std,cv_macro_f1_std,cv_weighted_f1_std,cv_accuracy_std,optuna_time,train_time,test_balanced,test_macro_f1,test_weighted_f1,test_accuracy,test_roc_auc,inf_time_per_sample,space,IPC,seed,vae_pretrain_time,vae_fine_tunning_time,encoder_inference_time,decoder_inference_time
rf,lc,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,17.335,0.471,0.386,0.259,0.254,0.259,0.316,1.7e-05,original,30,6,279.1992485523224,188.99216079711914,1.21644691184715e-06,0.0019850730895996094
svc,lc,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,4.618,0.002,0.376,0.278,0.292,0.279,0.317,2e-06,original,30,6,279.1992485523224,188.99216079711914,1.21644691184715e-06,0.0019850730895996094
logreg,lc,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,4.609,0.005,0.375,0.284,0.303,0.285,0.317,0.0,original,30,6,279.1992485523224,188.99216079711914,1.21644691184715e-06,0.0019850730895996094
mlp,lc,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,7.328,0.222,0.375,0.286,0.307,0.288,0.315,2.2e-05,original,30,6,279.1992485523224,188.99216079711914,1.21644691184715e-06,0.0019850730895996094
xgb,lc,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,5.105,0.159,0.387,0.306,0.336,0.31,0.332,7e-06,latent,30,6,279.1992485523224,188.99216079711914,1.21644691184715e-06,0.0019850730895996094
rf,lc,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,17.161,0.554,0.368,0.198,0.158,0.204,0.268,1.5e-05,latent,30,6,279.1992485523224,188.99216079711914,1.21644691184715e-06,0.0019850730895996094
svc,lc,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,7.466,0.002,0.364,0.235,0.223,0.236,0.28,5e-06,latent,30,6,279.1992485523224,188.99216079711914,1.21644691184715e-06,0.0019850730895996094
logreg,lc,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,7.365,0.006,0.363,0.244,0.24,0.244,0.278,1.2e-05,latent,30,6,279.1992485523224,188.99216079711914,1.21644691184715e-06,0.0019850730895996094
mlp,lc,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,8.772,0.046,0.335,0.259,0.281,0.261,0.271,1.9e-05,latent,30,6,279.1992485523224,188.99216079711914,1.21644691184715e-06,0.0019850730895996094
xgb,craig,0.7,0.687,0.687,0.7,0.125,0.13,0.13,0.125,6.878,0.047,0.486,0.484,0.654,0.664,0.489,7e-06,original,30,6,279.1992485523224,188.99216079711914,1.21644691184715e-06,0.0017185211181640625
rf,craig,0.7,0.687,0.687,0.7,0.125,0.13,0.13,0.125,19.705,0.448,0.483,0.481,0.653,0.666,0.462,1.6e-05,original,30,6,279.1992485523224,188.99216079711914,1.21644691184715e-06,0.0017185211181640625
svc,craig,0.767,0.747,0.747,0.767,0.082,0.1,0.1,0.082,10.163,0.002,0.493,0.492,0.639,0.629,0.529,4e-06,original,30,6,279.1992485523224,188.99216079711914,1.21644691184715e-06,0.0017185211181640625
logreg,craig,0.8,0.788,0.788,0.8,0.067,0.081,0.081,0.067,12.611,0.334,0.501,0.497,0.629,0.609,0.526,0.0,original,30,6,279.1992485523224,188.99216079711914,1.21644691184715e-06,0.0017185211181640625
mlp,craig,0.8,0.764,0.764,0.8,0.163,0.225,0.225,0.163,4.682,2.85,0.499,0.498,0.642,0.631,0.527,2.6e-05,original,30,6,279.1992485523224,188.99216079711914,1.21644691184715e-06,0.0017185211181640625
xgb,craig,0.633,0.63,0.63,0.633,0.221,0.223,0.223,0.221,4.962,0.277,0.503,0.498,0.63,0.61,0.503,1.2e-05,latent,30,6,279.1992485523224,188.99216079711914,1.21644691184715e-06,0.0017185211181640625
rf,craig,0.667,0.651,0.651,0.667,0.149,0.154,0.154,0.149,16.797,0.159,0.493,0.485,0.671,0.701,0.446,4e-06,latent,30,6,279.1992485523224,188.99216079711914,1.21644691184715e-06,0.0017185211181640625
svc,craig,0.6,0.582,0.582,0.6,0.133,0.135,0.135,0.133,6.457,0.003,0.495,0.485,0.674,0.708,0.508,6e-06,latent,30,6,279.1992485523224,188.99216079711914,1.21644691184715e-06,0.0017185211181640625
logreg,craig,0.7,0.685,0.685,0.7,0.194,0.201,0.201,0.194,4.868,0.007,0.482,0.479,0.653,0.666,0.48,1.3e-05,latent,30,6,279.1992485523224,188.99216079711914,1.21644691184715e-06,0.0017185211181640625
mlp,craig,0.567,0.535,0.535,0.567,0.17,0.19,0.19,0.17,7.179,0.063,0.522,0.523,0.671,0.671,0.559,2e-05,latent,30,6,279.1992485523224,188.99216079711914,1.21644691184715e-06,0.0017185211181640625
xgb,random,0.683,0.681,0.681,0.683,0.133,0.134,0.134,0.133,6.964,2.641,0.639,0.584,0.664,0.634,0.69,1.6e-05,original,30,7,,,,
rf,random,0.683,0.677,0.677,0.683,0.122,0.127,0.127,0.122,22.127,0.478,0.681,0.616,0.69,0.661,0.742,2.3e-05,original,30,7,,,,
svc,random,0.683,0.672,0.672,0.683,0.133,0.141,0.141,0.133,9.098,0.004,0.674,0.655,0.75,0.739,0.724,5e-06,original,30,7,,,,
logreg,random,0.733,0.729,0.729,0.733,0.17,0.17,0.17,0.17,7.776,0.012,0.661,0.621,0.708,0.685,0.716,0.0,original,30,7,,,,
mlp,random,0.65,0.64,0.64,0.65,0.143,0.146,0.146,0.143,7.648,3.836,0.68,0.633,0.715,0.692,0.731,3.5e-05,original,30,7,,,,
xgb,k-means,0.633,0.611,0.611,0.633,0.113,0.12,0.12,0.113,5.209,0.804,0.588,0.455,0.485,0.46,0.637,7e-06,original,30,7,279.1992485523224,188.99216079711914,1.21644691184715e-06,0.0019044876098632812
rf,k-means,0.583,0.576,0.576,0.583,0.105,0.106,0.106,0.105,16.585,0.178,0.614,0.492,0.532,0.502,0.661,6e-06,original,30,7,279.1992485523224,188.99216079711914,1.21644691184715e-06,0.0019044876098632812
svc,k-means,0.5,0.439,0.439,0.5,0.139,0.168,0.168,0.139,6.013,0.003,0.619,0.548,0.62,0.585,0.499,1.1e-05,original,30,7,279.1992485523224,188.99216079711914,1.21644691184715e-06,0.0019044876098632812
logreg,k-means,0.6,0.579,0.579,0.6,0.133,0.145,0.145,0.133,6.851,0.007,0.637,0.56,0.628,0.594,0.715,0.0,original,30,7,279.1992485523224,188.99216079711914,1.21644691184715e-06,0.0019044876098632812
mlp,k-means,0.467,0.44,0.44,0.467,0.194,0.202,0.202,0.194,8.151,0.178,0.63,0.569,0.647,0.614,0.676,2.6e-05,original,30,7,279.1992485523224,188.99216079711914,1.21644691184715e-06,0.0019044876098632812
xgb,k-means,0.783,0.783,0.783,0.783,0.135,0.136,0.136,0.135,10.867,0.22,0.65,0.617,0.709,0.688,0.698,6e-06,latent,30,7,279.1992485523224,188.99216079711914,1.21644691184715e-06,0.0019044876098632812
rf,k-means,0.683,0.678,0.678,0.683,0.062,0.064,0.064,0.062,18.27,0.287,0.659,0.548,0.598,0.566,0.742,1.3e-05,latent,30,7,279.1992485523224,188.99216079711914,1.21644691184715e-06,0.0019044876098632812
svc,k-means,0.567,0.542,0.542,0.567,0.097,0.103,0.103,0.097,8.823,0.005,0.677,0.685,0.787,0.793,0.269,1.2e-05,latent,30,7,279.1992485523224,188.99216079711914,1.21644691184715e-06,0.0019044876098632812
logreg,k-means,0.783,0.773,0.773,0.783,0.113,0.124,0.124,0.113,5.246,0.138,0.592,0.537,0.618,0.582,0.627,1.2e-05,latent,30,7,279.1992485523224,188.99216079711914,1.21644691184715e-06,0.0019044876098632812
mlp,k-means,0.467,0.444,0.444,0.467,0.172,0.167,0.167,0.172,10.233,0.115,0.677,0.62,0.698,0.671,0.744,2.1e-05,latent,30,7,279.1992485523224,188.99216079711914,1.21644691184715e-06,0.0019044876098632812
xgb,k-center,0.6,0.588,0.588,0.6,0.082,0.084,0.084,0.082,7.752,0.033,0.491,0.43,0.495,0.454,0.492,7e-06,original,30,7,279.1992485523224,188.99216079711914,1.21644691184715e-06,0.0016963481903076172
rf,k-center,0.467,0.462,0.462,0.467,0.085,0.084,0.084,0.085,20.68,0.343,0.517,0.33,0.314,0.332,0.529,1.6e-05,original,30,7,279.1992485523224,188.99216079711914,1.21644691184715e-06,0.0016963481903076172
svc,k-center,0.617,0.568,0.568,0.617,0.067,0.086,0.086,0.067,8.16,0.003,0.501,0.183,0.082,0.222,0.393,1e-05,original,30,7,279.1992485523224,188.99216079711914,1.21644691184715e-06,0.0016963481903076172
logreg,k-center,0.6,0.594,0.594,0.6,0.062,0.065,0.065,0.062,3.508,0.007,0.505,0.195,0.1,0.231,0.579,0.0,original,30,7,279.1992485523224,188.99216079711914,1.21644691184715e-06,0.0016963481903076172
mlp,k-center,0.433,0.423,0.423,0.433,0.082,0.084,0.084,0.082,9.246,0.186,0.492,0.251,0.195,0.264,0.495,3.2e-05,original,30,7,279.1992485523224,188.99216079711914,1.21644691184715e-06,0.0016963481903076172
xgb,k-center,0.617,0.607,0.607,0.617,0.1,0.104,0.104,0.1,6.236,0.78,0.483,0.31,0.294,0.311,0.463,8e-06,latent,30,7,279.1992485523224,188.99216079711914,1.21644691184715e-06,0.0016963481903076172
rf,k-center,0.483,0.473,0.473,0.483,0.111,0.116,0.116,0.111,21.54,0.418,0.488,0.222,0.15,0.244,0.524,1.4e-05,latent,30,7,279.1992485523224,188.99216079711914,1.21644691184715e-06,0.0016963481903076172
svc,k-center,0.633,0.583,0.583,0.633,0.085,0.105,0.105,0.085,7.343,0.004,0.5,0.182,0.082,0.222,0.543,1.2e-05,latent,30,7,279.1992485523224,188.99216079711914,1.21644691184715e-06,0.0016963481903076172
logreg,k-center,0.617,0.609,0.609,0.617,0.067,0.069,0.069,0.067,5.822,0.01,0.505,0.194,0.1,0.23,0.569,1.1e-05,latent,30,7,279.1992485523224,188.99216079711914,1.21644691184715e-06,0.0016963481903076172
mlp,k-center,0.4,0.36,0.36,0.4,0.097,0.118,0.118,0.097,7.863,0.122,0.512,0.267,0.213,0.279,0.529,1.5e-05,latent,30,7,279.1992485523224,188.99216079711914,1.21644691184715e-06,0.0016963481903076172
xgb,ag,0.683,0.68,0.68,0.683,0.062,0.063,0.063,0.062,7.648,0.046,0.583,0.437,0.458,0.439,0.624,6e-06,original,30,7,279.1992485523224,188.99216079711914,1.21644691184715e-06,0.0023179054260253906
rf,ag,0.667,0.663,0.663,0.667,0.053,0.049,0.049,0.053,17.242,0.271,0.59,0.477,0.519,0.488,0.631,1.8e-05,original,30,7,279.1992485523224,188.99216079711914,1.21644691184715e-06,0.0023179054260253906
svc,ag,0.567,0.561,0.561,0.567,0.097,0.098,0.098,0.097,8.223,0.003,0.671,0.65,0.745,0.732,0.282,9e-06,original,30,7,279.1992485523224,188.99216079711914,1.21644691184715e-06,0.0023179054260253906
logreg,ag,0.683,0.673,0.673,0.683,0.097,0.101,0.101,0.097,6.702,0.106,0.588,0.519,0.59,0.552,0.612,0.0,original,30,7,279.1992485523224,188.99216079711914,1.21644691184715e-06,0.0023179054260253906
mlp,ag,0.417,0.396,0.396,0.417,0.105,0.103,0.103,0.105,6.72,0.157,0.62,0.527,0.585,0.55,0.694,4.2e-05,original,30,7,279.1992485523224,188.99216079711914,1.21644691184715e-06,0.0023179054260253906
xgb,ag,0.75,0.743,0.743,0.75,0.091,0.101,0.101,0.091,5.361,0.053,0.662,0.622,0.709,0.687,0.727,6e-06,latent,30,7,279.1992485523224,188.99216079711914,1.21644691184715e-06,0.0023179054260253906
rf,ag,0.7,0.691,0.691,0.7,0.067,0.077,0.077,0.067,19.373,0.341,0.683,0.629,0.707,0.682,0.756,1.7e-05,latent,30,7,279.1992485523224,188.99216079711914,1.21644691184715e-06,0.0023179054260253906
svc,ag,0.617,0.584,0.584,0.617,0.041,0.063,0.063,0.041,8.015,0.005,0.673,0.684,0.789,0.797,0.762,1.4e-05,latent,30,7,279.1992485523224,188.99216079711914,1.21644691184715e-06,0.0023179054260253906
logreg,ag,0.75,0.74,0.74,0.75,0.075,0.084,0.084,0.075,5.634,0.114,0.598,0.552,0.639,0.606,0.654,1.2e-05,latent,30,7,279.1992485523224,188.99216079711914,1.21644691184715e-06,0.0023179054260253906
mlp,ag,0.45,0.414,0.414,0.45,0.135,0.144,0.144,0.135,9.819,2.102,0.682,0.624,0.701,0.675,0.75,1.9e-05,latent,30,7,279.1992485523224,188.99216079711914,1.21644691184715e-06,0.0023179054260253906
xgb,lc,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,8.639,0.026,0.411,0.403,0.513,0.469,0.373,3e-06,original,30,7,279.1992485523224,188.99216079711914,1.21644691184715e-06,0.010724544525146484
rf,lc,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,17.034,0.135,0.358,0.314,0.37,0.329,0.304,6e-06,original,30,7,279.1992485523224,188.99216079711914,1.21644691184715e-06,0.010724544525146484
svc,lc,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,5.088,0.004,0.367,0.203,0.167,0.208,0.302,7e-06,original,30,7,279.1992485523224,188.99216079711914,1.21644691184715e-06,0.010724544525146484
logreg,lc,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,5.308,0.006,0.351,0.229,0.22,0.23,0.295,0.0,original,30,7,279.1992485523224,188.99216079711914,1.21644691184715e-06,0.010724544525146484
mlp,lc,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,6.903,3.584,0.352,0.204,0.175,0.207,0.288,2.5e-05,original,30,7,279.1992485523224,188.99216079711914,1.21644691184715e-06,0.010724544525146484
xgb,lc,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,5.563,0.696,0.311,0.219,0.222,0.219,0.266,4e-06,latent,30,7,279.1992485523224,188.99216079711914,1.21644691184715e-06,0.010724544525146484
rf,lc,0.983,0.983,0.983,0.983,0.033,0.034,0.034,0.033,18.748,0.213,0.312,0.213,0.211,0.213,0.25,8e-06,latent,30,7,279.1992485523224,188.99216079711914,1.21644691184715e-06,0.010724544525146484
svc,lc,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,4.778,0.005,0.382,0.188,0.136,0.199,0.263,1e-05,latent,30,7,279.1992485523224,188.99216079711914,1.21644691184715e-06,0.010724544525146484
logreg,lc,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,8.68,0.007,0.337,0.219,0.208,0.219,0.278,1.4e-05,latent,30,7,279.1992485523224,188.99216079711914,1.21644691184715e-06,0.010724544525146484
mlp,lc,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,5.721,0.132,0.347,0.212,0.192,0.214,0.279,1.9e-05,latent,30,7,279.1992485523224,188.99216079711914,1.21644691184715e-06,0.010724544525146484
xgb,craig,0.575,0.538,0.612,0.667,0.1,0.146,0.115,0.105,10.471,48.826,0.476,0.475,0.644,0.65,0.444,1e-05,original,30,7,279.1992485523224,188.99216079711914,1.21644691184715e-06,0.001955747604370117
rf,craig,0.5,0.477,0.543,0.567,0.137,0.142,0.123,0.133,16.634,0.208,0.464,0.464,0.613,0.596,0.431,7e-06,original,30,7,279.1992485523224,188.99216079711914,1.21644691184715e-06,0.001955747604370117
svc,craig,0.6,0.529,0.616,0.7,0.122,0.162,0.112,0.067,5.193,0.002,0.477,0.474,0.609,0.585,0.482,4e-06,original,30,7,279.1992485523224,188.99216079711914,1.21644691184715e-06,0.001955747604370117
logreg,craig,0.525,0.44,0.542,0.633,0.122,0.116,0.071,0.067,7.313,0.041,0.576,0.583,0.735,0.761,0.631,0.0,original,30,7,279.1992485523224,188.99216079711914,1.21644691184715e-06,0.001955747604370117
mlp,craig,0.575,0.486,0.594,0.7,0.15,0.171,0.122,0.067,6.62,0.067,0.521,0.521,0.675,0.681,0.53,2.9e-05,original,30,7,279.1992485523224,188.99216079711914,1.21644691184715e-06,0.001955747604370117
xgb,craig,0.575,0.521,0.616,0.7,0.1,0.155,0.112,0.067,4.948,1.551,0.473,0.469,0.647,0.661,0.413,7e-06,latent,30,7,279.1992485523224,188.99216079711914,1.21644691184715e-06,0.001955747604370117
rf,craig,0.475,0.387,0.516,0.633,0.05,0.027,0.036,0.067,14.046,0.301,0.504,0.502,0.673,0.691,0.513,1e-05,latent,30,7,279.1992485523224,188.99216079711914,1.21644691184715e-06,0.001955747604370117
svc,craig,0.5,0.4,0.533,0.667,0.0,0.0,0.0,0.0,8.236,0.002,0.5,0.438,0.682,0.779,0.461,8e-06,latent,30,7,279.1992485523224,188.99216079711914,1.21644691184715e-06,0.001955747604370117
logreg,craig,0.55,0.521,0.582,0.6,0.187,0.188,0.152,0.133,9.602,0.076,0.553,0.556,0.708,0.723,0.589,1e-05,latent,30,7,279.1992485523224,188.99216079711914,1.21644691184715e-06,0.001955747604370117
mlp,craig,0.475,0.45,0.533,0.567,0.122,0.143,0.109,0.082,4.843,0.108,0.565,0.57,0.724,0.748,0.583,4.4e-05,latent,30,7,279.1992485523224,188.99216079711914,1.21644691184715e-06,0.001955747604370117
xgb,random,0.633,0.629,0.629,0.633,0.1,0.104,0.104,0.1,9.028,0.034,0.634,0.572,0.649,0.617,0.679,2.6e-05,original,30,8,,,,
rf,random,0.55,0.546,0.546,0.55,0.113,0.113,0.113,0.113,20.858,0.401,0.623,0.571,0.655,0.623,0.685,2e-05,original,30,8,,,,
svc,random,0.7,0.696,0.696,0.7,0.085,0.085,0.085,0.085,8.564,0.003,0.633,0.603,0.698,0.676,0.688,7e-06,original,30,8,,,,
logreg,random,0.733,0.73,0.73,0.733,0.143,0.145,0.145,0.143,7.138,0.009,0.651,0.615,0.705,0.683,0.699,0.0,original,30,8,,,,
mlp,random,0.633,0.628,0.628,0.633,0.085,0.089,0.089,0.085,11.809,0.146,0.626,0.584,0.672,0.644,0.681,1.6e-05,original,30,8,,,,
xgb,k-means,0.767,0.759,0.759,0.767,0.111,0.113,0.113,0.111,7.575,0.029,0.58,0.45,0.481,0.456,0.625,1e-05,original,30,8,279.1992485523224,188.99216079711914,1.21644691184715e-06,0.002225160598754883
rf,k-means,0.783,0.778,0.778,0.783,0.067,0.067,0.067,0.067,18.489,0.403,0.617,0.507,0.555,0.522,0.658,1.9e-05,original,30,8,279.1992485523224,188.99216079711914,1.21644691184715e-06,0.002225160598754883
svc,k-means,0.617,0.586,0.586,0.617,0.067,0.079,0.079,0.067,6.871,0.005,0.655,0.666,0.777,0.786,0.463,9e-06,original,30,8,279.1992485523224,188.99216079711914,1.21644691184715e-06,0.002225160598754883
logreg,k-means,0.6,0.595,0.595,0.6,0.133,0.136,0.136,0.133,7.056,0.012,0.564,0.49,0.555,0.516,0.62,0.0,original,30,8,279.1992485523224,188.99216079711914,1.21644691184715e-06,0.002225160598754883
mlp,k-means,0.483,0.479,0.479,0.483,0.122,0.12,0.12,0.122,10.225,0.177,0.673,0.605,0.677,0.648,0.726,3e-05,original,30,8,279.1992485523224,188.99216079711914,1.21644691184715e-06,0.002225160598754883
xgb,k-means,0.767,0.764,0.764,0.767,0.062,0.061,0.061,0.062,5.414,0.093,0.638,0.536,0.59,0.557,0.692,6e-06,latent,30,8,279.1992485523224,188.99216079711914,1.21644691184715e-06,0.002225160598754883
rf,k-means,0.733,0.729,0.729,0.733,0.097,0.097,0.097,0.097,19.243,0.261,0.66,0.569,0.631,0.597,0.733,1.2e-05,latent,30,8,279.1992485523224,188.99216079711914,1.21644691184715e-06,0.002225160598754883
svc,k-means,0.667,0.648,0.648,0.667,0.053,0.058,0.058,0.053,3.345,0.004,0.67,0.686,0.795,0.806,0.5,1.7e-05,latent,30,8,279.1992485523224,188.99216079711914,1.21644691184715e-06,0.002225160598754883
logreg,k-means,0.733,0.726,0.726,0.733,0.062,0.066,0.066,0.062,9.467,0.105,0.574,0.521,0.602,0.565,0.611,1.7e-05,latent,30,8,279.1992485523224,188.99216079711914,1.21644691184715e-06,0.002225160598754883
mlp,k-means,0.483,0.475,0.475,0.483,0.097,0.102,0.102,0.097,10.134,0.094,0.687,0.645,0.727,0.707,0.741,1.4e-05,latent,30,8,279.1992485523224,188.99216079711914,1.21644691184715e-06,0.002225160598754883
xgb,k-center,0.583,0.58,0.58,0.583,0.118,0.117,0.117,0.118,6.884,1.821,0.476,0.395,0.442,0.407,0.464,6e-06,original,30,8,279.1992485523224,188.99216079711914,1.21644691184715e-06,0.002199888229370117
rf,k-center,0.633,0.629,0.629,0.633,0.194,0.195,0.195,0.194,15.402,0.148,0.516,0.246,0.179,0.266,0.525,5e-06,original,30,8,279.1992485523224,188.99216079711914,1.21644691184715e-06,0.002199888229370117
svc,k-center,0.65,0.638,0.638,0.65,0.133,0.145,0.145,0.133,10.425,0.003,0.501,0.187,0.09,0.225,0.535,8e-06,original,30,8,279.1992485523224,188.99216079711914,1.21644691184715e-06,0.002199888229370117
logreg,k-center,0.6,0.588,0.588,0.6,0.153,0.16,0.16,0.153,5.184,0.007,0.504,0.191,0.095,0.228,0.599,0.0,original,30,8,279.1992485523224,188.99216079711914,1.21644691184715e-06,0.002199888229370117
mlp,k-center,0.467,0.456,0.456,0.467,0.113,0.112,0.112,0.113,8.352,2.165,0.509,0.284,0.241,0.292,0.573,2.5e-05,original,30,8,279.1992485523224,188.99216079711914,1.21644691184715e-06,0.002199888229370117
xgb,k-center,0.583,0.581,0.581,0.583,0.091,0.093,0.093,0.091,7.683,20.389,0.509,0.388,0.412,0.391,0.476,1e-05,latent,30,8,279.1992485523224,188.99216079711914,1.21644691184715e-06,0.002199888229370117
rf,k-center,0.617,0.61,0.61,0.617,0.085,0.088,0.088,0.085,17.895,0.413,0.505,0.198,0.105,0.232,0.549,2.3e-05,latent,30,8,279.1992485523224,188.99216079711914,1.21644691184715e-06,0.002199888229370117
svc,k-center,0.65,0.616,0.616,0.65,0.082,0.097,0.097,0.082,4.055,0.004,0.501,0.183,0.082,0.222,0.406,1.2e-05,latent,30,8,279.1992485523224,188.99216079711914,1.21644691184715e-06,0.002199888229370117
logreg,k-center,0.617,0.604,0.604,0.617,0.085,0.085,0.085,0.085,5.827,0.234,0.505,0.195,0.101,0.231,0.608,1.9e-05,latent,30,8,279.1992485523224,188.99216079711914,1.21644691184715e-06,0.002199888229370117
mlp,k-center,0.433,0.427,0.427,0.433,0.111,0.11,0.11,0.111,8.153,0.138,0.486,0.248,0.192,0.261,0.479,1.5e-05,latent,30,8,279.1992485523224,188.99216079711914,1.21644691184715e-06,0.002199888229370117
xgb,ag,0.767,0.764,0.764,0.767,0.097,0.099,0.099,0.097,4.98,4.717,0.592,0.465,0.5,0.473,0.626,1.1e-05,original,30,8,279.1992485523224,188.99216079711914,1.21644691184715e-06,0.002208709716796875
rf,ag,0.75,0.748,0.748,0.75,0.075,0.077,0.077,0.075,21.135,0.317,0.621,0.508,0.554,0.522,0.658,1.5e-05,original,30,8,279.1992485523224,188.99216079711914,1.21644691184715e-06,0.002208709716796875
svc,ag,0.717,0.711,0.711,0.717,0.145,0.149,0.149,0.145,7.138,0.004,0.585,0.494,0.55,0.514,0.634,6e-06,original,30,8,279.1992485523224,188.99216079711914,1.21644691184715e-06,0.002208709716796875
logreg,ag,0.85,0.847,0.847,0.85,0.111,0.114,0.114,0.111,5.186,0.011,0.584,0.505,0.568,0.531,0.625,0.0,original,30,8,279.1992485523224,188.99216079711914,1.21644691184715e-06,0.002208709716796875
mlp,ag,0.65,0.647,0.647,0.65,0.062,0.063,0.063,0.062,10.371,0.379,0.627,0.532,0.589,0.554,0.671,2.9e-05,original,30,8,279.1992485523224,188.99216079711914,1.21644691184715e-06,0.002208709716796875
xgb,ag,0.8,0.799,0.799,0.8,0.085,0.085,0.085,0.085,5.436,0.037,0.573,0.48,0.533,0.497,0.617,2e-05,latent,30,8,279.1992485523224,188.99216079711914,1.21644691184715e-06,0.002208709716796875
rf,ag,0.767,0.757,0.757,0.767,0.082,0.092,0.092,0.082,19.803,0.297,0.635,0.529,0.581,0.547,0.69,1.3e-05,latent,30,8,279.1992485523224,188.99216079711914,1.21644691184715e-06,0.002208709716796875
svc,ag,0.683,0.658,0.658,0.683,0.062,0.09,0.09,0.062,7.069,0.003,0.658,0.677,0.79,0.805,0.5,1.1e-05,latent,30,8,279.1992485523224,188.99216079711914,1.21644691184715e-06,0.002208709716796875
logreg,ag,0.817,0.813,0.813,0.817,0.062,0.066,0.066,0.062,9.418,0.121,0.58,0.535,0.623,0.589,0.611,1.1e-05,latent,30,8,279.1992485523224,188.99216079711914,1.21644691184715e-06,0.002208709716796875
mlp,ag,0.633,0.621,0.621,0.633,0.145,0.151,0.151,0.145,11.77,4.302,0.637,0.581,0.661,0.63,0.691,1.8e-05,latent,30,8,279.1992485523224,188.99216079711914,1.21644691184715e-06,0.002208709716796875
xgb,lc,0.967,0.967,0.967,0.967,0.067,0.067,0.067,0.067,11.243,0.038,0.403,0.404,0.53,0.49,0.322,7e-06,original,30,8,279.1992485523224,188.99216079711914,1.21644691184715e-06,0.0023369789123535156
rf,lc,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,21.526,0.465,0.323,0.276,0.321,0.285,0.254,1.7e-05,original,30,8,279.1992485523224,188.99216079711914,1.21644691184715e-06,0.0023369789123535156
svc,lc,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,7.366,0.002,0.32,0.221,0.221,0.221,0.258,5e-06,original,30,8,279.1992485523224,188.99216079711914,1.21644691184715e-06,0.0023369789123535156
logreg,lc,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,4.836,0.006,0.329,0.2,0.18,0.202,0.257,0.0,original,30,8,279.1992485523224,188.99216079711914,1.21644691184715e-06,0.0023369789123535156
mlp,lc,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,10.761,6.158,0.334,0.224,0.218,0.224,0.26,3.7e-05,original,30,8,279.1992485523224,188.99216079711914,1.21644691184715e-06,0.0023369789123535156
xgb,lc,0.983,0.983,0.983,0.983,0.033,0.034,0.034,0.033,5.471,0.053,0.313,0.219,0.221,0.219,0.294,7e-06,latent,30,8,279.1992485523224,188.99216079711914,1.21644691184715e-06,0.0023369789123535156
rf,lc,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,17.886,0.463,0.351,0.191,0.154,0.196,0.24,2e-05,latent,30,8,279.1992485523224,188.99216079711914,1.21644691184715e-06,0.0023369789123535156
svc,lc,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,6.518,0.003,0.321,0.247,0.269,0.249,0.598,1.7e-05,latent,30,8,279.1992485523224,188.99216079711914,1.21644691184715e-06,0.0023369789123535156
logreg,lc,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,8.918,0.006,0.334,0.193,0.165,0.196,0.265,2.4e-05,latent,30,8,279.1992485523224,188.99216079711914,1.21644691184715e-06,0.0023369789123535156
mlp,lc,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,8.478,0.065,0.344,0.195,0.164,0.199,0.279,2e-05,latent,30,8,279.1992485523224,188.99216079711914,1.21644691184715e-06,0.0023369789123535156
xgb,craig,0.675,0.644,0.672,0.7,0.218,0.227,0.205,0.194,4.153,0.045,0.492,0.492,0.647,0.644,0.485,7e-06,original,30,8,279.1992485523224,188.99216079711914,1.21644691184715e-06,0.002206087112426758
rf,craig,0.567,0.557,0.588,0.6,0.187,0.195,0.176,0.17,18.052,0.422,0.475,0.474,0.642,0.646,0.438,1.4e-05,original,30,8,279.1992485523224,188.99216079711914,1.21644691184715e-06,0.002206087112426758
svc,craig,0.725,0.713,0.721,0.733,0.174,0.18,0.177,0.17,7.757,0.002,0.436,0.418,0.52,0.475,0.407,4e-06,original,30,8,279.1992485523224,188.99216079711914,1.21644691184715e-06,0.002206087112426758
