model,method,cv_balanced,cv_macro_f1,cv_weighted_f1,cv_accuracy,cv_balanced_std,cv_macro_f1_std,cv_weighted_f1_std,cv_accuracy_std,optuna_time,train_time,test_balanced,test_macro_f1,test_weighted_f1,test_accuracy,test_roc_auc,inf_time_per_sample,space,IPC,seed,vae_pretrain_time,vae_fine_tunning_time,encoder_inference_time,decoder_inference_time
rf,ag,0.657,0.626,0.634,0.667,0.085,0.14,0.128,0.069,36.857,0.55,0.682,0.627,0.706,0.681,0.738,1.7e-05,latent,0.002,6,0,0,0,0.0024127960205078125
svc,ag,0.58,0.564,0.571,0.591,0.185,0.206,0.2,0.182,7.779,0.003,0.664,0.624,0.711,0.689,0.73,1e-05,latent,0.002,6,0,0,0,0.0024127960205078125
logreg,ag,0.813,0.81,0.812,0.816,0.107,0.109,0.105,0.098,10.658,0.135,0.62,0.559,0.636,0.603,0.664,1.9e-05,latent,0.002,6,0,0,0,0.0024127960205078125
mlp,ag,0.453,0.446,0.454,0.464,0.176,0.179,0.175,0.173,11.947,4.982,0.663,0.618,0.702,0.678,0.716,4.5e-05,latent,0.002,6,0,0,0,0.0024127960205078125
xgb,lc,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,8.335,8.832,0.389,0.315,0.351,0.321,0.364,7e-06,original,0.002,6,0,0,0,0.0020787715911865234
rf,lc,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,24.011,0.749,0.375,0.296,0.325,0.3,0.319,2.1e-05,original,0.002,6,0,0,0,0.0020787715911865234
svc,lc,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,3.356,0.003,0.388,0.267,0.267,0.267,0.315,3e-06,original,0.002,6,0,0,0,0.0020787715911865234
logreg,lc,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,4.68,0.137,0.385,0.278,0.288,0.279,0.31,0.0,original,0.002,6,0,0,0,0.0020787715911865234
mlp,lc,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,12.123,0.064,0.377,0.291,0.314,0.293,0.315,2.3e-05,original,0.002,6,0,0,0,0.0020787715911865234
xgb,lc,0.983,0.982,0.982,0.982,0.033,0.036,0.036,0.036,5.948,2.333,0.387,0.306,0.336,0.31,0.342,9e-06,latent,0.002,6,0,0,0,0.0020787715911865234
